"_id","date","timeStamp","iot_deviceid","bms_deviceid","bms_temperature_max","bms_temperature_min","bms_pack_capacity","battery_voltage","battery_current","can_communication_flag","battery_soc","battery_soh","cell_voltages","cell_temp","no_of_cells","pack_total_capacity","cell_voltage_difference","charge_discharge_cycles","charge_discharge_status","fet_charge_state","fet_discharge_state","high_voltage_alarm","low_voltage_alarm","charge_over_current_alarm","discharge_over_current_alarm","charge_high_temperature_alarm","charge_low_temperature_alarm","discharge_high_temperature_alarm","discharge_low_temperature_alarm","total_high_pressure_alarm","total_low_pressure_alarm","latitude","longitude","altitude","speed"
"652c54d4c15b54eb4ba64a92","2023-10-16","02:38:36","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795527","73.782113","","0.00"
"652c54d4c15b54eb4ba64a94","2023-10-16","02:38:36","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795527","73.782113","","0.00"
"652c5510c15b54eb4ba64a96","2023-10-16","02:39:36","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795527","73.782113","","0.00"
"652c5510c15b54eb4ba64a98","2023-10-16","02:39:36","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795527","73.782113","","0.00"
"652c554dc15b54eb4ba64a9a","2023-10-16","02:40:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795493","73.782064","","0.00"
"652c554dc15b54eb4ba64a9c","2023-10-16","02:40:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795493","73.782064","","0.00"
"652c5589c15b54eb4ba64a9e","2023-10-16","02:41:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795492","73.782046","","0.00"
"652c5589c15b54eb4ba64aa0","2023-10-16","02:41:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795492","73.782046","","0.00"
"652c55c5c15b54eb4ba64aa2","2023-10-16","02:42:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795514","73.782035","","0.00"
"652c55c5c15b54eb4ba64aa4","2023-10-16","02:42:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795514","73.782035","","0.00"
"652c5601c15b54eb4ba64aa6","2023-10-16","02:43:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795514","73.782035","","0.00"
"652c5601c15b54eb4ba64aa8","2023-10-16","02:43:37","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795514","73.782035","","0.00"
"652c5681c15b54eb4ba64aaa","2023-10-16","02:45:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795648","73.782132","","0.00"
"652c5681c15b54eb4ba64aac","2023-10-16","02:45:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795648","73.782132","","0.00"
"652c56bdc15b54eb4ba64aae","2023-10-16","02:46:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795611","73.782182","","0.00"
"652c56bdc15b54eb4ba64ab0","2023-10-16","02:46:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.40,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795611","73.782182","","0.00"
"652c56f9c15b54eb4ba64ab2","2023-10-16","02:47:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795543","73.782133","","0.00"
"652c56f9c15b54eb4ba64ab4","2023-10-16","02:47:45","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795543","73.782133","","0.00"
"652c5736c15b54eb4ba64ab6","2023-10-16","02:48:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782111","","0.00"
"652c5736c15b54eb4ba64ab8","2023-10-16","02:48:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795511","73.782111","","0.00"
"652c5772c15b54eb4ba64aba","2023-10-16","02:49:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795530","73.782069","","0.00"
"652c5772c15b54eb4ba64abc","2023-10-16","02:49:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795530","73.782069","","0.00"
"652c57aec15b54eb4ba64abe","2023-10-16","02:50:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795530","73.782069","","0.00"
"652c57aec15b54eb4ba64ac0","2023-10-16","02:50:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795530","73.782069","","0.00"
"652c57eac15b54eb4ba64ac2","2023-10-16","02:51:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795496","73.782037","","0.00"
"652c57eac15b54eb4ba64ac4","2023-10-16","02:51:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795496","73.782037","","0.00"
"652c5826c15b54eb4ba64ac6","2023-10-16","02:52:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795496","73.782037","","0.00"
"652c5826c15b54eb4ba64ac8","2023-10-16","02:52:46","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795496","73.782037","","0.00"
"652c5863c15b54eb4ba64aca","2023-10-16","02:53:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795512","73.782016","","0.00"
"652c5863c15b54eb4ba64acc","2023-10-16","02:53:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795512","73.782016","","0.00"
"652c589fc15b54eb4ba64ace","2023-10-16","02:54:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795512","73.782016","","0.00"
"652c589fc15b54eb4ba64ad0","2023-10-16","02:54:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795512","73.782016","","0.00"
"652c58dbc15b54eb4ba64ad2","2023-10-16","02:55:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795519","73.782033","","0.00"
"652c58dbc15b54eb4ba64ad4","2023-10-16","02:55:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795519","73.782033","","0.00"
"652c5917c15b54eb4ba64ad6","2023-10-16","02:56:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795502","73.782028","","0.00"
"652c5917c15b54eb4ba64ad8","2023-10-16","02:56:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795502","73.782028","","0.00"
"652c5953c15b54eb4ba64ada","2023-10-16","02:57:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795521","73.782061","","0.00"
"652c5953c15b54eb4ba64adc","2023-10-16","02:57:47","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795521","73.782061","","0.00"
"652c5990c15b54eb4ba64ade","2023-10-16","02:58:48","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795549","73.782131","","0.00"
"652c5990c15b54eb4ba64ae0","2023-10-16","02:58:48","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795549","73.782131","","0.00"
"652c5a0fc15b54eb4ba64ae2","2023-10-16","03:00:55","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795524","73.782052","","0.00"
"652c5a0fc15b54eb4ba64ae4","2023-10-16","03:00:55","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795524","73.782052","","0.00"
"652c5a4bc15b54eb4ba64ae6","2023-10-16","03:01:55","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795508","73.782076","","0.00"
"652c5a4bc15b54eb4ba64ae8","2023-10-16","03:01:55","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795508","73.782076","","0.00"
"652c5a88c15b54eb4ba64aea","2023-10-16","03:02:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795494","73.782050","","0.00"
"652c5a88c15b54eb4ba64aec","2023-10-16","03:02:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,33.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795494","73.782050","","0.00"
"652c5ac4c15b54eb4ba64aee","2023-10-16","03:03:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795494","73.782050","","0.00"
"652c5ac4c15b54eb4ba64af0","2023-10-16","03:03:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795494","73.782050","","0.00"
"652c5b00c15b54eb4ba64af2","2023-10-16","03:04:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5b00c15b54eb4ba64af4","2023-10-16","03:04:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5b3cc15b54eb4ba64af6","2023-10-16","03:05:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5b3cc15b54eb4ba64af8","2023-10-16","03:05:56","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5b79c15b54eb4ba64afa","2023-10-16","03:06:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5b79c15b54eb4ba64afc","2023-10-16","03:06:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5bb5c15b54eb4ba64afe","2023-10-16","03:07:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5bb5c15b54eb4ba64b00","2023-10-16","03:07:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5bf1c15b54eb4ba64b02","2023-10-16","03:08:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5bf1c15b54eb4ba64b04","2023-10-16","03:08:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795441","73.781966","","0.00"
"652c5c2dc15b54eb4ba64b06","2023-10-16","03:09:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795398","73.781919","","0.00"
"652c5c2dc15b54eb4ba64b08","2023-10-16","03:09:57","VBIOTP1B100042","12000040","33.00","31.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,31.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795398","73.781919","","0.00"
"652c5c69c15b54eb4ba64b0a","2023-10-16","03:10:57","VBIOTP1B100042","12000040","33.00","30.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,30.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795398","73.781919","","0.00"
"652c5c69c15b54eb4ba64b0c","2023-10-16","03:10:57","VBIOTP1B100042","12000040","33.00","30.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,30.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795398","73.781919","","0.00"
"652c5ca5c15b54eb4ba64b0e","2023-10-16","03:11:57","VBIOTP1B100042","12000040","33.00","30.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,30.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795389","73.781918","","0.00"
"652c5ca5c15b54eb4ba64b10","2023-10-16","03:11:57","VBIOTP1B100042","12000040","33.00","30.00","3.23","47.60","0.00","1.00","10.10","93.00","3.39,3.41,3.41,3.41,3.39,3.40,3.41,3.40,3.41,3.42,3.41,3.41,3.41,3.37","31.00,30.00,31.00,33.00","14","32.00","0.05","415.00","0.00","1.00","1.00","0","0","0","0","0","0","0","0","0","0","18.795389","73.781918","","0.00"
